locality,property_type,bathrooms,bedrooms2,floor,furnished_status,brand_new,sqft,price
Nagole,Apartment,3,3,2,Unfurnished,New Property,2000,12600000
Nagole,Builder Floor Apartment,2,3,3,Semi-Furnished,Resale,1345,6800000
Nagole,Apartment,2,2,3,Unfurnished,Resale,965,5500000
Nagole,Apartment,3,3,1,Furnished,Resale,1415,6500000
Nagole,Apartment,2,2,1,Unfurnished,Resale,819,4000000
Nagole,Apartment,2,2,2,Unfurnished,Resale,1050,6490000
Nagole,Apartment,2,2,5,Semi-Furnished,Resale,1210,6050000
Nagole,Apartment,2,3,1,Semi-Furnished,Resale,1700,9500000
Nagole,Apartment,2,2,5,Unfurnished,New Property,1100,6600000
Nagole,Builder Floor Apartment,1,1,1,Furnished,Resale,510,2300000
Nagole,Apartment,3,3,3,Semi-Furnished,Resale,1567,9500000
Nagole,Apartment,2,2,5,Furnished,Resale,1175,6000000
Nagole,Apartment,2,2,4,Furnished,Resale,1100,6200000
"Nallagandla, Serilingampally",Apartment,2,2,6,Furnished,Resale,1245,9800000
"Nallagandla, Serilingampally",Apartment,3,3,1,Semi-Furnished,Resale,1300,11600000
"Nallagandla, Serilingampally",Apartment,2,3,13,Unfurnished,Resale,1605,14000000
"Nallagandla, Serilingampally",Apartment,2,2,6,Semi-Furnished,Resale,1270,8800000
"Nallagandla, Serilingampally",Apartment,2,3,10,Unfurnished,New Property,1510,13000000
"Nallagandla, Serilingampally",Apartment,2,2,4,Unfurnished,Resale,1070,8800000
"Nallagandla, Serilingampally",Apartment,2,3,4,Furnished,Resale,1450,8700000
"Nallagandla, Serilingampally",Apartment,2,2,13,Unfurnished,Resale,1275,10800000
"Nallagandla, Serilingampally",Apartment,2,2,9,Semi-Furnished,Resale,980,7000000
"Nallagandla, Serilingampally",Apartment,3,3,14,Semi-Furnished,Resale,1800,14500000
"Nallagandla, Serilingampally",Apartment,2,2,9,Unfurnished,Resale,1345,11300000
"Nallagandla, Serilingampally",Apartment,3,3,3,Unfurnished,Resale,1125,8900000
"Nallagandla, Serilingampally",Apartment,3,3,3,Semi-Furnished,Resale,1574,9200000
"Nallagandla, Serilingampally",Apartment,2,2,3,Unfurnished,Resale,1150,7900000
"Nallagandla, Serilingampally",Apartment,2,2,8,Furnished,Resale,850,8000000
"Nallagandla, Serilingampally",Apartment,3,3,15,Unfurnished,Resale,1505,13000000
"Nallagandla, Serilingampally",Apartment,2,2,19,Unfurnished,Resale,1305,10400000
"Nallagandla, Serilingampally",Apartment,2,2,11,Semi-Furnished,Resale,1110,8500000
"Nallagandla, Serilingampally",Apartment,3,3,1,Semi-Furnished,Resale,1550,13000000
"Nallagandla, Serilingampally",Apartment,2,2,5,Semi-Furnished,Resale,1270,9000000
"Nallagandla, Serilingampally",Apartment,2,3,20,Unfurnished,Resale,1560,14000000
"Nallagandla, Serilingampally",Apartment,2,2,3,Unfurnished,Resale,1185,8300000
"Nallagandla, Serilingampally",Apartment,2,2,10,Semi-Furnished,Resale,1270,8800000
"Nallagandla, Serilingampally",Apartment,3,3,5,Semi-Furnished,Resale,1950,12500000
"Nallagandla, Serilingampally",Apartment,3,3,11,Semi-Furnished,Resale,2000,14500000
"Nallagandla, Serilingampally",Apartment,2,3,8,Semi-Furnished,Resale,1430,11500000
"Nallagandla, Serilingampally",Apartment,2,2,4,Semi-Furnished,Resale,900,8500000
"Nallagandla, Serilingampally",Apartment,2,2,7,Semi-Furnished,Resale,1245,9500000
"Nallagandla, Serilingampally",Apartment,3,3,2,Semi-Furnished,Resale,1600,13000000
"Nallagandla, Serilingampally",Apartment,2,2,8,Semi-Furnished,Resale,1300,8800000
"Nallagandla, Serilingampally",Apartment,2,2,3,Unfurnished,Resale,1000,6700000
"Nallagandla, Serilingampally",Apartment,3,3,14,Semi-Furnished,Resale,1700,12222222
"Nallagandla, Serilingampally",Apartment,3,3,3,Unfurnished,Resale,1960,14500000
"Nallagandla, Serilingampally",Apartment,2,3,1,Unfurnished,Resale,1180,7450000
"Nallagandla, Serilingampally",Apartment,2,2,5,Furnished,Resale,730,6200000
"Nallagandla, Serilingampally",Apartment,3,3,8,Unfurnished,New Property,1664,9650000
"Nallagandla, Serilingampally",Apartment,3,3,3,Furnished,Resale,1635,9500000
"Nallagandla, Serilingampally",Apartment,2,3,3,Furnished,Resale,1475,9000000
"Nallagandla, Serilingampally",Apartment,2,2,3,Semi-Furnished,Resale,1500,8700000
"Nallagandla, Serilingampally",Apartment,2,2,1,Unfurnished,Resale,1200,8290000
"Nallagandla, Serilingampally",Apartment,2,2,7,Furnished,Resale,1245,8500000
"Nallagandla, Serilingampally",Apartment,3,3,4,Furnished,Resale,1625,12500000
"Nallagandla, Serilingampally",Apartment,3,3,5,Unfurnished,New Property,1860,12600000
"Nallagandla, Serilingampally",Apartment,2,2,17,Unfurnished,Resale,1345,10800000
"Nallagandla, Serilingampally",Apartment,2,2,7,Unfurnished,Resale,1265,8500000
"Nallagandla, Serilingampally",Apartment,2,2,7,Furnished,Resale,1245,8800000
"Nallagandla, Serilingampally",Apartment,2,3,9,Unfurnished,New Property,1510,12900000
"Nallagandla, Serilingampally",Apartment,2,3,15,Unfurnished,Resale,1510,14000000
"Nallagandla, Serilingampally",Apartment,2,2,4,Semi-Furnished,Resale,1040,6500000
"Nallagandla, Serilingampally",Apartment,3,3,13,Unfurnished,Resale,1860,14500000
"Nallagandla, Serilingampally",Apartment,3,3,3,Unfurnished,Resale,2300,13500000
"Nallagandla, Serilingampally",Apartment,2,3,22,Unfurnished,Resale,1510,12700000
"Nallagandla, Serilingampally",Apartment,2,2,1,Semi-Furnished,Resale,1245,9500000
"Nallagandla, Serilingampally",Apartment,2,3,6,Unfurnished,Resale,1560,12600000
"Nallagandla, Serilingampally",Apartment,2,2,4,Semi-Furnished,Resale,1206,8000000
"Nallagandla, Serilingampally",Apartment,3,3,4,Unfurnished,Resale,1472,9500000
"Nallagandla, Serilingampally",Apartment,3,3,1,Furnished,Resale,1600,12800000
"Nallagandla, Serilingampally",Apartment,2,2,9,Unfurnished,Resale,1270,9000000
"Nallagandla, Serilingampally",Apartment,2,2,4,Furnished,New Property,1070,8100000
"Nallagandla, Serilingampally",Apartment,2,2,8,Semi-Furnished,Resale,1270,8500000
"Nallagandla, Serilingampally",Apartment,3,3,1,Unfurnished,New Property,1600,10500000
"Nallagandla, Serilingampally",Apartment,3,3,2,Furnished,Resale,2265,14000000
"Nallagandla, Serilingampally",Apartment,2,2,10,Unfurnished,Resale,1100,9500000
"Nallagandla, Serilingampally",Apartment,2,2,4,Unfurnished,Resale,1270,8900000
Narapally,Apartment,3,3,10,Unfurnished,Resale,2100,6600000
Narapally,Apartment,2,2,0,Unfurnished,Resale,1200,3600000
Narapally,Apartment,3,3,0,Unfurnished,New Property,1755,6318000
Narapally,Apartment,2,2,2,Unfurnished,Resale,1113,5400000
Narapally,Apartment,2,2,3,Unfurnished,Resale,825,4200000
Narapally,Apartment,2,2,0,Unfurnished,Resale,1015,3000000
Narapally,Builder Floor Apartment,2,3,1,Unfurnished,Resale,1500,6374000
Narapally,Apartment,2,2,5,Unfurnished,Resale,987,3800000
Narapally,Residential House,2,2,1,Unfurnished,Resale,1000,5500000
"Narsingi, Outer Ring Road",Apartment,3,3,5,Unfurnished,New Property,1500,12000000
"Narsingi, Outer Ring Road",Apartment,3,3,2,Unfurnished,Resale,2321,13300000
"Narsingi, Outer Ring Road",Apartment,2,2,1,Semi-Furnished,Resale,1230,7500000
"Narsingi, Outer Ring Road",Apartment,2,3,12,Furnished,Resale,1658,13000000
"Narsingi, Outer Ring Road",Apartment,2,2,1,Unfurnished,New Property,1170,6786000
"Narsingi, Outer Ring Road",Apartment,2,2,3,Unfurnished,Resale,1325,7500000
"Narsingi, Outer Ring Road",Apartment,2,3,4,Unfurnished,New Property,900,7020000
"Narsingi, Outer Ring Road",Apartment,2,2,0,Unfurnished,New Property,1000,6200000
"Narsingi, Outer Ring Road",Apartment,3,3,5,Unfurnished,New Property,1425,9100000
"Narsingi, Outer Ring Road",Apartment,3,3,10,Unfurnished,Resale,1860,9858000
"Narsingi, Outer Ring Road",Apartment,3,3,4,Unfurnished,Resale,1500,11000000
"Narsingi, Outer Ring Road",Apartment,2,2,4,Unfurnished,Resale,1295,8300000
"Narsingi, Outer Ring Road",Apartment,3,3,5,Unfurnished,New Property,1510,8536000
"Narsingi, Outer Ring Road",Apartment,3,3,1,Furnished,Resale,1655,12000000
"Narsingi, Outer Ring Road",Apartment,3,3,3,Unfurnished,New Property,1580,11000000
"Narsingi, Outer Ring Road",Apartment,2,2,3,Unfurnished,Resale,1200,6500000
"Narsingi, Outer Ring Road",Apartment,2,2,3,Unfurnished,Resale,1373,8360000
"Narsingi, Outer Ring Road",Apartment,3,3,2,Semi-Furnished,Resale,1825,12000000
"Narsingi, Outer Ring Road",Apartment,2,2,5,Unfurnished,Resale,1240,8200000
"Narsingi, Outer Ring Road",Apartment,3,3,3,Semi-Furnished,Resale,1800,12000000
"Narsingi, Outer Ring Road",Apartment,3,3,1,Furnished,Resale,1800,12500000
"Narsingi, Outer Ring Road",Apartment,3,4,3,Semi-Furnished,Resale,2400,14000000
"Narsingi, Outer Ring Road",Apartment,3,3,1,Furnished,Resale,1500,12000000
"Narsingi, Outer Ring Road",Apartment,2,2,3,Unfurnished,Resale,1295,7990000
"Narsingi, Outer Ring Road",Apartment,3,3,3,Unfurnished,Resale,1800,12010000
"Narsingi, Outer Ring Road",Apartment,3,3,6,Unfurnished,Resale,1670,10000000
"Narsingi, Outer Ring Road",Apartment,2,2,3,Unfurnished,Resale,1308,7690000
"Narsingi, Outer Ring Road",Apartment,3,3,4,Furnished,Resale,1850,10000000
"Narsingi, Outer Ring Road",Apartment,3,3,1,Semi-Furnished,Resale,1608,10452000
"Narsingi, Outer Ring Road",Apartment,2,2,2,Unfurnished,New Property,1373,8600000
"Narsingi, Outer Ring Road",Apartment,3,3,25,Unfurnished,Resale,1860,10600140
"Narsingi, Outer Ring Road",Apartment,2,2,1,Unfurnished,Resale,1100,7000000
"Narsingi, Outer Ring Road",Apartment,2,2,5,Unfurnished,New Property,1325,8700000
"Narsingi, Outer Ring Road",Apartment,2,2,1,Unfurnished,Resale,1380,9400000
"Narsingi, Outer Ring Road",Apartment,1,1,4,Unfurnished,Resale,600,4190000
"Narsingi, Outer Ring Road",Apartment,3,4,5,Furnished,Resale,1850,14000000
"Narsingi, Outer Ring Road",Apartment,2,3,8,Unfurnished,Resale,1686,13500000
"Narsingi, Outer Ring Road",Apartment,2,2,11,Unfurnished,New Property,1314,9800000
"Narsingi, Outer Ring Road",Apartment,3,3,3,Unfurnished,Resale,1670,9000000
"Narsingi, Outer Ring Road",Apartment,2,3,4,Unfurnished,Resale,1200,7000000
"Narsingi, Outer Ring Road",Apartment,3,3,14,Unfurnished,Resale,2255,12500000
"Narsingi, Outer Ring Road",Apartment,2,2,11,Unfurnished,Resale,1280,9500000
"Narsingi, Outer Ring Road",Apartment,2,2,5,Unfurnished,Resale,1045,7000000
"Narsingi, Outer Ring Road",Apartment,3,3,1,Semi-Furnished,Resale,1800,12000000
"Narsingi, Outer Ring Road",Apartment,3,3,4,Unfurnished,Resale,1680,13500000
"Narsingi, Outer Ring Road",Apartment,2,2,3,Unfurnished,Resale,1308,7324800
"Narsingi, Outer Ring Road",Apartment,2,2,2,Unfurnished,New Property,977,7500000
"Narsingi, Outer Ring Road",Apartment,2,2,11,Unfurnished,Resale,1271,8100000
"Narsingi, Outer Ring Road",Apartment,2,2,12,Unfurnished,Resale,1397,8500000
"Narsingi, Outer Ring Road",Apartment,2,2,4,Unfurnished,Resale,1250,7700000
"Narsingi, Outer Ring Road",Apartment,2,3,3,Semi-Furnished,Resale,1610,8500000
"Narsingi, Outer Ring Road",Apartment,3,3,3,Unfurnished,Resale,2030,12500000
"Narsingi, Outer Ring Road",Apartment,3,3,4,Furnished,Resale,1760,14500000
"Narsingi, Outer Ring Road",Apartment,3,3,3,Unfurnished,New Property,1474,9000000
"Narsingi, Outer Ring Road",Apartment,2,2,7,Unfurnished,Resale,1283,8500000
"Narsingi, Outer Ring Road",Apartment,2,2,4,Unfurnished,Resale,1050,6250000
"Narsingi, Outer Ring Road",Apartment,2,2,23,Unfurnished,Resale,1314,10800000
"Narsingi, Outer Ring Road",Apartment,2,3,8,Unfurnished,New Property,1686,13500000
"Narsingi, Outer Ring Road",Apartment,3,3,4,Unfurnished,Resale,1674,8900000
"Narsingi, Outer Ring Road",Apartment,3,3,19,Semi-Furnished,Resale,1500,11000000
"Narsingi, Outer Ring Road",Apartment,2,2,6,Unfurnished,Resale,1373,7963400
"Narsingi, Outer Ring Road",Apartment,2,2,4,Unfurnished,Resale,1100,6400000
"Narsingi, Outer Ring Road",Apartment,3,3,1,Semi-Furnished,Resale,1525,9000000
"Narsingi, Outer Ring Road",Apartment,2,3,4,Semi-Furnished,Resale,1200,8900000
"Narsingi, Outer Ring Road",Apartment,3,3,17,Semi-Furnished,Resale,1500,10600000
"Narsingi, Outer Ring Road",Apartment,2,3,5,Semi-Furnished,Resale,1225,7700000
"Narsingi, Outer Ring Road",Apartment,2,2,4,Unfurnished,Resale,1000,5500000
"Neknampur, Manikonda, Outer Ring Road",Apartment,3,3,3,Furnished,New Property,2000,12000000
"Neknampur, Manikonda, Outer Ring Road",Apartment,3,3,0,Semi-Furnished,Resale,1845,11439000
"Neknampur, Manikonda, Outer Ring Road",Apartment,2,2,3,Unfurnished,New Property,864,5350000
"Neknampur, Manikonda, Outer Ring Road",Apartment,3,3,0,Furnished,Resale,1845,11439000
"Neknampur, Manikonda, Outer Ring Road",Apartment,3,3,4,Semi-Furnished,Resale,1745,9600000
"Neknampur, Manikonda, Outer Ring Road",Apartment,2,2,5,Semi-Furnished,Resale,1403,8000000
"Neknampur, Manikonda, Outer Ring Road",Builder Floor Apartment,3,3,3,Unfurnished,Resale,1315,7500000
Neredmet,Apartment,2,2,1,Unfurnished,Resale,950,4800000
Neredmet,Apartment,3,3,2,Semi-Furnished,Resale,1500,7000000
Neredmet,Apartment,2,2,2,Semi-Furnished,Resale,950,4000000
Neredmet,Apartment,2,2,1,Unfurnished,Resale,1010,4700000
Neredmet,Apartment,2,2,1,Unfurnished,Resale,800,4700000
Neredmet,Apartment,3,3,1,Unfurnished,Resale,1780,9000000
Neredmet,Residential House,3,3,1,Semi-Furnished,Resale,1650,10000000
Neredmet,Builder Floor Apartment,2,2,2,Semi-Furnished,Resale,1000,3800000
Neredmet,Apartment,2,2,3,Unfurnished,Resale,1100,3177777
Neredmet,Residential House,5,3,1,Unfurnished,Resale,2700,13000000
Neredmet,Apartment,2,2,3,Unfurnished,New Property,700,2700000
Neredmet,Apartment,2,2,2,Unfurnished,Resale,1100,4200000
Neredmet,Apartment,1,2,2,Unfurnished,Resale,750,3000000
Neredmet,Apartment,3,3,1,Unfurnished,Resale,1075,3000000
Neredmet,Apartment,2,3,5,Unfurnished,Resale,1350,6000000
Neredmet,Apartment,2,3,4,Furnished,Resale,1400,4600000
Neredmet,Apartment,2,2,1,Unfurnished,Resale,920,3100000
Neredmet,Apartment,2,2,2,Unfurnished,Resale,920,4200000
Neredmet,Builder Floor Apartment,2,2,2,Semi-Furnished,Resale,1075,3200000
Neredmet,Builder Floor Apartment,3,3,2,Semi-Furnished,Resale,1700,7000000
Neredmet,Apartment,2,2,2,Semi-Furnished,Resale,1000,2800000
Neredmet,Apartment,2,2,2,Unfurnished,Resale,1056,3500000
Neredmet,Builder Floor Apartment,2,2,0,Furnished,Resale,950,3800000
Nizampet,Apartment,3,3,1,Unfurnished,Resale,1315,6000000
Nizampet,Apartment,2,2,0,Furnished,Resale,900,4000000
Nizampet,Builder Floor Apartment,2,3,0,Semi-Furnished,Resale,1300,6000000
Nizampet,Apartment,2,2,3,Semi-Furnished,Resale,1115,3800000
Nizampet,Apartment,3,3,3,Unfurnished,Resale,1430,5800000
Nizampet,Apartment,2,2,2,Unfurnished,Resale,1050,4500000
Nizampet,Apartment,2,2,0,Unfurnished,Resale,1030,4500000
Nizampet,Apartment,2,3,1,Semi-Furnished,Resale,1650,6500000
Nizampet,Apartment,2,2,0,Furnished,Resale,1080,5200000
Nizampet,Apartment,3,3,2,Furnished,New Property,1300,5000000
Nizampet,Apartment,2,2,4,Unfurnished,Resale,1015,3600000
Nizampet,Apartment,2,3,1,Unfurnished,Resale,1234,4300000
Nizampet,Apartment,2,2,3,Unfurnished,Resale,750,3800000
Nizampet,Apartment,3,3,3,Semi-Furnished,Resale,1305,6200000
Nizampet,Apartment,2,2,3,Semi-Furnished,Resale,1050,4200000
Nizampet,Apartment,3,3,3,Furnished,New Property,1505,8000000
Nizampet,Apartment,2,2,2,Furnished,Resale,1061,5500000
Nizampet,Builder Floor Apartment,3,3,1,Furnished,Resale,1550,8000000
Nizampet,Apartment,2,2,2,Semi-Furnished,Resale,1200,5050000
Nizampet,Apartment,3,3,1,Furnished,Resale,1500,7000000
Nizampet,Apartment,2,2,3,Furnished,Resale,1290,6200000
Nizampet,Apartment,2,2,2,Furnished,Resale,1015,4800000
Nizampet,Apartment,2,2,2,Unfurnished,Resale,1008,4400000
Nizampet,Apartment,2,2,2,Unfurnished,Resale,1120,5500000
Nizampet,Apartment,2,2,4,Unfurnished,Resale,950,4500000
Nizampet,Builder Floor Apartment,2,2,2,Semi-Furnished,Resale,1100,4800000
Nizampet,Builder Floor Apartment,2,2,1,Semi-Furnished,Resale,1200,4500000
Nizampet,Apartment,3,3,4,Semi-Furnished,Resale,1512,7150000
Nizampet,Apartment,2,2,0,Unfurnished,Resale,1065,4300000
Nizampet,Apartment,2,3,4,Furnished,Resale,1550,7500000
Nizampet,Apartment,3,3,3,Semi-Furnished,Resale,1550,8200000
Nizampet,Apartment,2,2,3,Semi-Furnished,Resale,1025,4500000
Nizampet,Apartment,2,2,2,Furnished,Resale,1000,4000000
Nizampet,Apartment,2,2,4,Unfurnished,Resale,975,3500000
Nizampet,Apartment,2,2,1,Unfurnished,Resale,1100,4500000
Nizampet,Apartment,2,2,1,Semi-Furnished,Resale,950,4000000
Nizampet,Apartment,2,2,2,Semi-Furnished,Resale,1100,5700000
Nizampet,Residential House,3,3,2,Furnished,Resale,1000,4800000
Nizampet,Builder Floor Apartment,2,2,3,Unfurnished,Resale,1050,3900000
Nizampet,Builder Floor Apartment,3,3,2,Unfurnished,Resale,1460,6560000
Nizampet,Apartment,2,3,2,Unfurnished,Resale,1200,5168000
Nizampet,Apartment,3,3,3,Furnished,Resale,2164,8000000
Nizampet,Apartment,2,2,2,Unfurnished,Resale,1100,3800000
Nizampet,Apartment,2,2,1,Semi-Furnished,New Property,1100,4500000
Nizampet,Apartment,2,2,0,Semi-Furnished,Resale,1000,4500000
Nizampet,Apartment,1,1,4,Unfurnished,Resale,575,2300000
Nizampet,Apartment,2,2,1,Semi-Furnished,Resale,1040,4800000
Nizampet,Builder Floor Apartment,2,3,2,Unfurnished,Resale,1425,5800000
Nizampet,Apartment,2,2,1,Semi-Furnished,Resale,1125,4600000
Nizampet,Apartment,2,2,5,Furnished,Resale,1022,3800000
Nizampet,Apartment,3,3,1,Unfurnished,Resale,1395,6500000
Nizampet,Apartment,3,3,5,Semi-Furnished,Resale,1850,7800000
Nizampet,Builder Floor Apartment,2,3,2,Semi-Furnished,Resale,1320,5000000
Nizampet,Builder Floor Apartment,3,3,2,Furnished,Resale,1170,6000000
Nizampet,Apartment,2,2,1,Furnished,Resale,1175,5900000
Nizampet,Apartment,2,2,2,Unfurnished,New Property,1150,4800000
Nizampet,Apartment,2,2,0,Semi-Furnished,Resale,1150,4800000
Nizampet,Apartment,2,2,0,Semi-Furnished,Resale,1180,4200000
Nizampet,Apartment,2,2,3,Furnished,Resale,1130,5500000
Nizampet,Apartment,2,2,1,Semi-Furnished,Resale,1055,4800000
Nizampet,Apartment,2,2,5,Furnished,Resale,1125,4600000
Nizampet,Builder Floor Apartment,2,2,2,Semi-Furnished,Resale,1090,4500000
Nizampet,Apartment,2,2,4,Unfurnished,Resale,850,3500000
Nizampet,Apartment,2,2,2,Unfurnished,Resale,1042,3800000
Nizampet,Apartment,3,3,2,Semi-Furnished,Resale,1600,6500000
Nizampet,Apartment,2,2,1,Unfurnished,Resale,1176,5500000
Nizampet,Apartment,2,2,4,Unfurnished,Resale,1050,4840000
Nizampet,Apartment,2,2,0,Furnished,Resale,900,4000000
Nizampet,Apartment,2,2,3,Furnished,Resale,1115,5600000
Nizampet,Apartment,2,2,0,Semi-Furnished,Resale,1050,4600000
Nizampet,Builder Floor Apartment,2,2,3,Unfurnished,Resale,1075,3900000
Nizampet,Builder Floor Apartment,3,3,3,Unfurnished,Resale,1495,5200000
Nizampet,Apartment,2,2,3,Semi-Furnished,Resale,1125,5500000
Nizampet,Apartment,2,2,2,Unfurnished,Resale,1200,5000000
Nizampet,Apartment,2,2,5,Unfurnished,New Property,1189,6000000
Nizampet,Apartment,2,3,4,Semi-Furnished,Resale,1190,6000000
Nizampet,Apartment,2,2,1,Unfurnished,Resale,1150,6000000
Nizampet,Builder Floor Apartment,2,2,1,Unfurnished,Resale,1015,3800000
Nizampet,Apartment,2,2,2,Semi-Furnished,Resale,990,4400000
Nizampet,Apartment,2,2,6,Semi-Furnished,Resale,1050,5000000
Nizampet,Apartment,2,2,4,Furnished,Resale,1125,5150000
Nizampet,Apartment,2,2,0,Unfurnished,Resale,1030,4000000
Nizampet,Apartment,2,2,4,Semi-Furnished,Resale,1400,5500000
Nizampet,Apartment,2,3,1,Unfurnished,Resale,1150,4200000
Nizampet,Apartment,2,2,4,Semi-Furnished,Resale,1135,4000000
Nizampet,Apartment,2,2,3,Unfurnished,Resale,900,3600000
Nizampet,Apartment,2,2,2,Semi-Furnished,Resale,1050,4800000
Nizampet,Apartment,2,2,4,Unfurnished,Resale,1075,4400000
Nizampet,Apartment,2,2,2,Semi-Furnished,Resale,1050,4800000
Nizampet,Apartment,2,2,1,Semi-Furnished,Resale,1107,4200000
Nizampet,Apartment,2,2,0,Semi-Furnished,Resale,1085,3950000
Nizampet,Apartment,1,1,4,Unfurnished,Resale,500,2400000
Nizampet,Residential House,2,2,3,Furnished,Resale,800,4000000
Nizampet,Apartment,2,2,2,Semi-Furnished,Resale,1125,4700000
Nizampet,Apartment,2,2,5,Unfurnished,Resale,1125,4200000
Nizampet,Apartment,3,3,3,Furnished,Resale,1410,5200000
Nizampet,Apartment,2,2,1,Unfurnished,Resale,1180,4900000
Nizampet,Apartment,3,3,3,Furnished,New Property,1630,7000000
Nizampet,Apartment,2,2,4,Unfurnished,Resale,940,4000000
Nizampet,Apartment,2,2,1,Unfurnished,Resale,1191,4500000
Nizampet,Apartment,2,2,4,Semi-Furnished,Resale,940,4000000
Nizampet,Apartment,2,2,3,Unfurnished,New Property,1031,4400000
Nizampet,Apartment,2,2,3,Unfurnished,Resale,1000,3500000
Nizampet,Apartment,2,2,4,Unfurnished,Resale,960,4320000
Nizampet,Apartment,2,2,1,Unfurnished,Resale,950,4200000
Nizampet,Apartment,2,2,3,Unfurnished,New Property,925,3600000
Nizampet,Apartment,2,2,3,Semi-Furnished,Resale,1075,4250000
Nizampet,Apartment,2,2,4,Semi-Furnished,Resale,1240,4200000
Nizampet,Builder Floor Apartment,2,2,1,Furnished,Resale,1200,5500000
Nizampet,Apartment,2,2,1,Semi-Furnished,Resale,1107,4200000
Nizampet,Apartment,2,2,0,Unfurnished,Resale,1065,4200000
Nizampet,Apartment,2,2,4,Unfurnished,Resale,1132,3900000
Nizampet,Apartment,2,2,0,Furnished,Resale,1061,4500000
Nizampet,Apartment,2,2,1,Unfurnished,Resale,1000,3500000
Nizampet,Apartment,2,2,4,Furnished,Resale,1050,4400000
Nizampet,Apartment,2,2,2,Semi-Furnished,Resale,1150,4200000
Nizampet,Apartment,2,2,1,Unfurnished,Resale,1045,5500000
Nizampet,Apartment,2,2,1,Furnished,Resale,1000,4400000
Nizampet,Builder Floor Apartment,2,2,1,Furnished,Resale,950,3600000
Nizampet,Apartment,2,2,2,Unfurnished,Resale,940,4000000
Nizampet,Apartment,2,2,0,Semi-Furnished,Resale,1009,4900000
Nizampet,Apartment,4,3,3,Furnished,New Property,2050,9500000
Nizampet,Apartment,2,2,1,Unfurnished,Resale,1200,5300000
Nizampet,Apartment,3,3,1,Unfurnished,Resale,1453,6200000
Nizampet,Apartment,2,2,5,Unfurnished,New Property,1235,6500000
Nizampet,Apartment,2,2,4,Unfurnished,Resale,1135,4000000
Nizampet,Apartment,2,2,2,Unfurnished,Resale,1075,4000000
